id	gold standard passage	top_1	top_3	top_5
1084	[5691302]	37619697	37619697;8595678;37424881	37619697;8595678;37424881;14566771;37578311
1085	[5691302]	34054472	34054472;32159283;12130200	34054472;32159283;12130200;17897801;5085118
1087	[39281140]	39281140	39281140;3981244;5835149	39281140;3981244;5835149;5691302;6083952
1090	[17628888]	17628888	17628888;12225214;23576726	17628888;12225214;23576726;21948782;18237384
1091	[2603304]	15716328	15716328;3118719;46353045	15716328;3118719;46353045;13231899;5839365
1096	[29638116]	86129154	86129154;4462419;10546779	86129154;4462419;10546779;13910150;36921186
1097	[26851674]	39291138	39291138;21170174;18038250	39291138;21170174;18038250;25602549;4422734
1098	[13552682]	46353045	46353045;154050141;1583134	46353045;154050141;1583134;22130056;5839365
1101	[3874000]	6422576	6422576;27373088;31311495	6422576;27373088;31311495;30639847;21767325
1102	[3874000]	4920376	4920376;6422576;27373088	4920376;6422576;27373088;4325137;31311495
1103	[3898784]	3898784	3898784;4910408;37619697	3898784;4910408;37619697;21571708;9813098
1105	[6710713]	6710713	6710713;17374970;38664102	6710713;17374970;38664102;13933299;11624482
1106	[6710713]	6710713	6710713;17374970;38664102	6710713;17374970;38664102;11624482;29125354
1109	[13770184, 8582337]	7224723	7224723;70704988;24186125	7224723;70704988;24186125;22544171;39381118
1111	[1686881]	23117378	23117378;2613775;21050357	23117378;2613775;21050357;7711685;25301182
1112	[1686881]	23117378	23117378;2613775;21050357	23117378;2613775;21050357;14060030;10993232
1114	[12824568]	10675756	10675756;10450300;20130904	10675756;10450300;20130904;23267371;7151961
1115	[44048701]	44048701	44048701;19182166;26150367	44048701;19182166;26150367;26000593;10474873
1118	[23351136]	23351136	23351136;718601;20829129	23351136;718601;20829129;5293024;12943966
1119	[5323845, 18997216, 13907928]	5323845	5323845;26710772;13907928	5323845;26710772;13907928;9197786;8596837
1120	[5323845, 18997216, 13907928]	5323845	5323845;26710772;13907928	5323845;26710772;13907928;9197786;8596837
1125	[21009874]	2030623	2030623;12236208;21009874	2030623;12236208;21009874;24917562;25589047
1126	[21009874]	24917562	24917562;12236208;21009874	24917562;12236208;21009874;1022115;1887056
1127	[27466734]	28149602	28149602;5448119;28015516	28149602;5448119;28015516;14938990;15155862
1128	[33499189, 9283422]	21746539	21746539;306006;7869794	21746539;306006;7869794;41982985;4389252
1133	[24142891]	24142891	24142891;19756935;13244602	24142891;19756935;13244602;25510546;23929297
1134	[33370]	24282306	24282306;470625;7898952	24282306;470625;7898952;11968641;33638477
1135	[33370]	470625	470625;7898952;9791313	470625;7898952;9791313;29366489;25726838
1136	[33370]	24282306	24282306;470625;7898952	24282306;470625;7898952;11968641;33638477
1138	[6796297]	43619625	43619625;7492250;25915873	43619625;7492250;25915873;32170702;10165258
1139	[12009265]	27167110	27167110;12009265;308862	27167110;12009265;308862;20454006;12074066
1141	[12009265]	12009265	12009265;520579;38551172	12009265;520579;38551172;12074066;27167110
1142	[5260382]	5260382	5260382;12364109;6123521	5260382;12364109;6123521;6036535;25452937
1145	[10071552]	10071552	10071552;9822397;3770750	10071552;9822397;3770750;12224536;32534305
1148	[4828631]	103007	103007;22635278;13025574	103007;22635278;13025574;19205326;12207167
1153	[7370282]	7370282	7370282;8596357;12885341	7370282;8596357;12885341;11020556;2248870
1156	[12584053]	22922353	22922353;38752049;40949706	22922353;38752049;40949706;1428830;7547329
1157	[12584053]	21902400	21902400;30543439;21323587	21902400;30543439;21323587;8842332;935034
1158	[12584053]	21902400	21902400;21323587;8842332	21902400;21323587;8842332;935034;24088502
1159	[12584053]	21902400	21902400;22922353;38752049	21902400;22922353;38752049;40949706;31208367
1161	[13048272]	18489989	18489989;4421787;4366738	18489989;4421787;4366738;36398420;13889962
1162	[15305881]	15305881	15305881;46305977;19966976	15305881;46305977;19966976;11844826;8646760
1164	[4455466]	1243475	1243475;4312169;834336	1243475;4312169;834336;14717500;13883546
1165	[4455466]	1243475	1243475;4312169;834336	1243475;4312169;834336;14717500;13883546
1166	[9889151]	29877890	29877890;13907427;8411251	29877890;13907427;8411251;12156187;20781656
1168	[8563659]	8563659	8563659;22309946;18574146	8563659;22309946;18574146;23531592;40754510
1169	[4319174]	1568684	1568684;40232172;29381091	1568684;40232172;29381091;43192375;52865789
1170	[18956141]	18956141	18956141;3973445;4447785	18956141;3973445;4447785;20054396;46305977
1171	[18956141]	18956141	18956141;3973445;4447785	18956141;3973445;4447785;14145440;20054396
1173	[7370282]	7370282	7370282;12885341;29504413	7370282;12885341;29504413;368506;13639330
1174	[31272411]	2739854	2739854;36540079;8646760	2739854;36540079;8646760;12451492;20943272
1176	[13910150]	13955536	13955536;13910150;1910120	13955536;13910150;1910120;40087494;9993008
1177	[13910150]	13955536	13955536;40087494;7736860	13955536;40087494;7736860;9784254;2888272
1178	[31272411]	19658917	19658917;20943272;2566674	19658917;20943272;2566674;16058322;1546650
1181	[301838, 2734421, 39128592, 3952288]	39128592	39128592;3952288;24828165	39128592;3952288;24828165;20155713;10162553
1182	[14541844]	8909176	8909176;14541844;10300888	8909176;14541844;10300888;32712381;13613916
1183	[1967017]	22067786	22067786;1967017;13906892	22067786;1967017;13906892;368506;40367499
1184	[16737210]	16737210	16737210;41774099;21859699	16737210;41774099;21859699;21377587;23377475
1186	[7485455]	4432763	4432763;6490571;27391365	4432763;6490571;27391365;2338488;7838799
1188	[4394817]	38502066	38502066;23418635;4394817	38502066;23418635;4394817;44420873;9283422
1190	[30655442]	24552097	24552097;22937815;12552297	24552097;22937815;12552297;14446279;28707489
1193	[20532591]	13944805	13944805;19205437;18084826	13944805;19205437;18084826;39187170;41310252
1195	[26283293]	47240151	47240151;17123657;1631583	47240151;17123657;1631583;40760684;4422734
1205	[5558754]	20887554	20887554;27054878;14652521	20887554;27054878;14652521;17462437;19673227
1206	[18909530]	27061085	27061085;5403286;40090058	27061085;5403286;40090058;10342807;21114100
1208	[10284593]	37444589	37444589;35256900;2389574	37444589;35256900;2389574;1071991;27403802
1209	[4347374]	7451018	7451018;2638387;6820680	7451018;2638387;6820680;544971;15617866
1210	[4928282]	35764259	35764259;22210434;20722510	35764259;22210434;20722510;12705056;13636631
1211	[4928282]	35764259	35764259;22210434;20722510	35764259;22210434;20722510;12705056;22852120
1212	[6493422, 44724517]	4767806	4767806;38811597;26107000	4767806;38811597;26107000;46485368;3285059
1214	[6493422, 14407673]	13905670	13905670;7489663;25148216	13905670;7489663;25148216;36444198;36799998
1215	[16355392]	16355392	16355392;14753395;41298619	16355392;14753395;41298619;14637235;17691617
1218	[15635366]	18914652	18914652;17768946;13921783	18914652;17768946;13921783;15655418;14581009
1219	[9393969, 14864285]	28937856	28937856;29429111;14402338	28937856;29429111;14402338;21383026;21931005
1220	[13023410]	5765455	5765455;19922508;10993232	5765455;19922508;10993232;24746892;36838958
1223	[5289038]	7968532	7968532;9784254;14853989	7968532;9784254;14853989;21535641;84244109
1224	[21932050, 34016987]	26873988	26873988;21932050;26133404	26873988;21932050;26133404;25141908;30933307
1227	[25641414]	25806385	25806385;5487448;27129115	25806385;5487448;27129115;30786800;22815457
1228	[25641414]	25806385	25806385;13714201;5487448	25806385;13714201;5487448;27129115;30786800
1229	[1676568]	1871230	1871230;16863359;4417558	1871230;16863359;4417558;1676568;34198365
1230	[13905670]	36242796	36242796;29073751;18938992	36242796;29073751;18938992;24144677;21562657
1231	[13905670]	2844490	2844490;4427060;7735859	2844490;4427060;7735859;5922085;9244474
1234	[13905670]	43534665	43534665;10450300;24144677	43534665;10450300;24144677;22975806;7944381
1235	[17973161]	26902591	26902591;29381091;20532591	26902591;29381091;20532591;5106691;38023457
1236	[17973161]	26902591	26902591;29381091;20532591	26902591;29381091;20532591;5106691;38023457
1237	[3654468]	42404093	42404093;6070278;583260	42404093;6070278;583260;46277811;11254040
1238	[3654468]	42404093	42404093;583260;11254040	42404093;583260;11254040;12258338;6070278
1239	[21387297, 4427392]	17991818	17991818;1905095;39164524	17991818;1905095;39164524;15615957;39426225
1244	[18949516]	18949516	18949516;36178047;18098290	18949516;36178047;18098290;12821938;85693958
1246	[7662395]	29107210	29107210;38043606;23245050	29107210;38043606;23245050;14717500;13883546
1247	[5114282]	15615957	15615957;37205759;9641846	15615957;37205759;9641846;33989422;22406695
1248	[7209559]	7209559	7209559;21472388;44572913	7209559;21472388;44572913;11246427;18537148
1249	[7209559]	7209559	7209559;44572913;11246427	7209559;44572913;11246427;108886332;14103509
1253	[3321943]	2192419	2192419;12966719;12827098	2192419;12966719;12827098;18670;24541180
1254	[16939583]	14658685	14658685;8502193;16375102	14658685;8502193;16375102;22696649;29231620
1255	[16939583]	13651792	13651792;4388470;21651116	13651792;4388470;21651116;28334217;7039855
1257	[581832]	25451374	25451374;24318630;1173667	25451374;24318630;1173667;2891825;13338820
1258	[12040627]	14191255	14191255;44265107;25901598	14191255;44265107;25901598;22067786;8724666
1260	[24341590]	20454006	20454006;2488880;27188320	20454006;2488880;27188320;24341590;15559582
1261	[13023410]	5765455	5765455;19922508;10993232	5765455;19922508;10993232;24746892;36838958
1263	[3981729]	46816158	46816158;3893473;3981729	46816158;3893473;3981729;1259280;13878643
1265	[37480103]	37480103	37480103;17124832;5487448	37480103;17124832;5487448;13831842;38551172
1268	[52072815]	20526907	20526907;2787558;980196	20526907;2787558;980196;38551172;23577867
1269	[13900610]	34227917	34227917;20491205;43855756	34227917;20491205;43855756;41380943;13900610
1275	[27731651]	4406819	4406819;1818578;27731651	4406819;1818578;27731651;32975424;13135544
1276	[3475317]	28783084	28783084;23388442;14692646	28783084;23388442;14692646;11156883;32742683
1284	[3578380]	3578380	3578380;9769684;202259	3578380;9769684;202259;32421068;4701662
1288	[4687948]	4687948	4687948;6121668;22420524	4687948;6121668;22420524;16398049;11246427
1289	[21239672]	21239672	21239672;28264919;2774906	21239672;28264919;2774906;45200347;24241932
1291	[56893404]	56893404	56893404;25599283;9394119	56893404;25599283;9394119;17656445;27449472
1293	[43329366]	380526	380526;43329366;17625068	380526;43329366;17625068;456304;44672703
1294	[2078658, 30507607]	28809022	28809022;14555750;9732010	28809022;14555750;9732010;2151983;13242763
1295	[21239672]	21239672	21239672;28264919;2774906	21239672;28264919;2774906;45200347;24241932
1297	[9167230]	9167230	9167230;52188256;37156349	9167230;52188256;37156349;21790313;33257464
1300	[6421792]	30655442	30655442;520579;6157371	30655442;520579;6157371;4391121;1044552
1302	[12631697]	40156901	40156901;31200375;14060030	40156901;31200375;14060030;4460880;17546486
1304	[12631697]	14060030	14060030;4460880;2973910	14060030;4460880;2973910;1905095;4932668
1305	[12631697]	7268522	7268522;6993046;37438296	7268522;6993046;37438296;23253955;30224907
1306	[6000423, 5836]	23273454	23273454;31933981;32927401	23273454;31933981;32927401;17023584;649951
1307	[18231807]	18231807	18231807;36432234;23078022	18231807;36432234;23078022;14362678;4423401
1308	[18231807]	18231807	18231807;22908536;16790253	18231807;22908536;16790253;418246;23393712
1309	[18231807]	18231807	18231807;23078022;36432234	18231807;23078022;36432234;10576136;34016944
1310	[8042158]	52887689	52887689;30720103;97566194	52887689;30720103;97566194;24055603;12956194
1311	[13763195]	13763195	13763195;12486491;14874811	13763195;12486491;14874811;45875990;275294
1312	[24177706]	40754510	40754510;49208216;10443642	40754510;49208216;10443642;35321950;20388894
1314	[13072112, 16237005]	4300851	4300851;26083387;16120395	4300851;26083387;16120395;7766808;44724517
1315	[13072112, 16237005]	4300851	4300851;26083387;16120395	4300851;26083387;16120395;7766808;32927401
1322	[16284655]	16284655	16284655;7492250;31460499	16284655;7492250;31460499;19511011;31070360
1323	[19912367]	8771704	8771704;19912367;13915464	8771704;19912367;13915464;20418809;15955172
1324	[19912367]	19912367	19912367;13915464;15955172	19912367;13915464;15955172;1084345;37438296
1325	[40476126]	13223806	13223806;9021186;34208005	13223806;9021186;34208005;52180874;21150010
1327	[24241932, 22194407]	19675911	19675911;42291761;103007	19675911;42291761;103007;27768226;29947146
1328	[3475317]	10039688	10039688;19238;29381091	10039688;19238;29381091;28783084;14719322
1330	[14075252]	13636631	13636631;2242416;25726838	13636631;2242416;25726838;31682248;9559146
1331	[14075252]	13636631	13636631;25726838;14938990	13636631;25726838;14938990;25832301;22210434
1333	[1649738]	1649738	1649738;24237492;12428137	1649738;24237492;12428137;11238951;23304931
1334	[13923140, 13940200, 11899391]	5567005	5567005;15578265;13940200	5567005;15578265;13940200;36642096;42873134
1340	[15482274]	27569370	27569370;1944452;25806385	27569370;1944452;25806385;6790197;22922353
1341	[15482274]	27569370	27569370;1944452;25806385	27569370;1944452;25806385;6790197;22922353
1342	[8148122]	5273056	5273056;8759633;9875570	5273056;8759633;9875570;8577229;14332945
1345	[9559146]	21891856	21891856;4389394;3590806	21891856;4389394;3590806;3591070;21033230
1346	[9505402]	40710501	40710501;5406411;46127781	40710501;5406411;46127781;9486930;23397658
1347	[19005293]	3835423	3835423;24879055;2248870	3835423;24879055;2248870;19005293;12966719
1348	[19005293]	3835423	3835423;24879055;2248870	3835423;24879055;2248870;19005293;12966719
1349	[5377642]	5377642	5377642;19047331;8764879	5377642;19047331;8764879;42782688;26688294
1350	[5377642]	19047331	19047331;8764879;42782688	19047331;8764879;42782688;26688294;41548287
1351	[28369117]	36111909	36111909;7925817;16090672	36111909;7925817;16090672;2481032;31347396
1353	[18816720]	2097256	2097256;8665891;18816720	2097256;8665891;18816720;23203102;16098747
1355	[5256564]	9588931	9588931;3173489;32742683	9588931;3173489;32742683;26121646;28249680
1356	[13764090]	21956124	21956124;37628989;21297708	21956124;37628989;21297708;708425;8300657
1360	[11614737]	11614737	11614737;24019260;22482820	11614737;24019260;22482820;34369306;10617916
1361	[15488881, 15058155]	15488881	15488881;45143088;26297042	15488881;45143088;26297042;18041692;8629328
1364	[8290953]	1122279	1122279;935034;21902400	1122279;935034;21902400;28647122;24205118
1366	[4406819]	16736883	16736883;4406819;11411060	16736883;4406819;11411060;52874170;8533245
1367	[2425364]	26611834	26611834;9555784;5487448	26611834;9555784;5487448;34544514;13312471
1371	[16256507]	16256507	16256507;3758260;21564598	16256507;3758260;21564598;275294;22843838
1372	[21003930]	21003930	21003930;28738741;3619931	21003930;28738741;3619931;42387637;26058927
1373	[21003930]	21003930	21003930;28738741;3619931	21003930;28738741;3619931;42387637;26058927
1374	[21993510]	21993510	21993510;21623140;25599283	21993510;21623140;25599283;3572885;4810810
1375	[21993510]	21993510	21993510;21623140;3572885	21993510;21623140;3572885;11837657;36860856
1376	[3944632]	19408393	19408393;23639838;31616203	19408393;23639838;31616203;15669393;9629682
1378	[2488880]	11630388	11630388;17124832;22890091	11630388;17124832;22890091;12794099;24273592
1380	[16322674, 23557241, 17450673]	5487448	5487448;2015126;13765757	5487448;2015126;13765757;26611834;38784540
1381	[13481880]	10675756	10675756;40096222;1387654	10675756;40096222;1387654;1265945;23356816
1383	[17755060]	9483851	9483851;3831884;10365787	9483851;3831884;10365787;4455466;20672596
1386	[306006]	2919030	2919030;16280642;22767022	2919030;16280642;22767022;2825380;14308244
1387	[9669099]	6896063	6896063;4653837;7451018	6896063;4653837;7451018;9559146;4162857
1390	[2890952]	2316374	2316374;19165076;22997657	2316374;19165076;22997657;13552682;35448676
1391	[6766459]	41710132	41710132;2158516;6766459	41710132;2158516;6766459;18084826;145383432
1392	[6766459]	435529	435529;13290521;32556431	435529;13290521;32556431;21909315;9159495
1393	[2000038, 12440953]	23267371	23267371;20130904;42330403	23267371;20130904;42330403;12561083;20186814
1394	[2251426]	11666252	11666252;33569870;26702468	11666252;33569870;26702468;14874811;10641162
1397	[17717391]	5492542	5492542;26008462;5586392	5492542;26008462;5586392;24790460;14626540
1398	[17717391]	6422576	6422576;19343151;4452659	6422576;19343151;4452659;4418269;8979167
1400	[14706752]	368506	368506;9977329;935034	368506;9977329;935034;39381118;14706752
1401	[5185871]	14021596	14021596;39059143;5185871	14021596;39059143;5185871;27054878;28894097
1402	[8126244]	4658268	4658268;11887584;29877890	4658268;11887584;29877890;20725212;40900242
1403	[33370, 38355793]	14615911	14615911;33370;23777820	14615911;33370;23777820;6944800;24282306
1404	[33370, 38355793]	14615911	14615911;33370;23777820	14615911;33370;23777820;6944800;24282306
1405	[10504681]	5849439	5849439;464511;435529	5849439;464511;435529;7681810;9769310
1406	[2617858]	2617858	2617858;4857085;10577574	2617858;4857085;10577574;27768226;11419230
1407	[8087082, 29863668]	7549811	7549811;45199834;16090672	7549811;45199834;16090672;38127792;7912
