id	gold standard passage	top_1	top_3	top_5
1087	[39281140]	39281140	39281140;3981244;14606752	39281140;3981244;14606752;13883546;5850219
1090	[17628888]	17628888	17628888;23576726;21948782	17628888;23576726;21948782;12225214;28809022
1091	[2603304]	4429118	4429118;13231899;3118719	4429118;13231899;3118719;23509113;46594244
1096	[29638116]	86129154	86129154;28386343;4416964	86129154;28386343;4416964;21387297;27588420
1097	[26851674]	39291138	39291138;4729644;18038250	39291138;4729644;18038250;52873726;20568364
1098	[13552682]	154050141	154050141;14647747;16760369	154050141;14647747;16760369;4896726;57121667
1101	[3874000]	2682997	2682997;21564598;31311495	2682997;21564598;31311495;43661837;21164071
1102	[3874000]	2682997	2682997;21564598;31311495	2682997;21564598;31311495;43661837;21164071
1103	[3898784]	4910408	4910408;3898784;14021596	4910408;3898784;14021596;27099731;5185871
1105	[6710713]	6710713	6710713;38664102;11624482	6710713;38664102;11624482;17374970;13933299
1106	[6710713]	6710713	6710713;38664102;11624482	6710713;38664102;11624482;17374970;29125354
1109	[13770184, 8582337]	70704988	70704988;43128141;10010651	70704988;43128141;10010651;4857093;49429882
1111	[1686881]	2613775	2613775;6636088;23117378	2613775;6636088;23117378;21050357;7711685
1112	[1686881]	2613775	2613775;23117378;14060030	2613775;23117378;14060030;21050357;44660616
1114	[12824568]	1855679	1855679;37699461;10675756	1855679;37699461;10675756;22517564;11041152
1115	[44048701]	44048701	44048701;19182166;11246427	44048701;19182166;11246427;26000593;17939443
1118	[23351136]	23351136	23351136;20829129;718601	23351136;20829129;718601;12943966;5293024
1119	[5323845, 18997216, 13907928]	13907928	13907928;26710772;5323845	13907928;26710772;5323845;9197786;8596837
1120	[5323845, 18997216, 13907928]	13907928	13907928;26710772;5323845	13907928;26710772;5323845;9197786;8596837
1125	[21009874]	12236208	12236208;2032877;10692412	12236208;2032877;10692412;27240667;202259
1126	[21009874]	12236208	12236208;2032877;27240667	12236208;2032877;27240667;10692412;202259
1127	[27466734]	28149602	28149602;28015516;14938990	28149602;28015516;14938990;5448119;5698494
1128	[33499189, 9283422]	21746539	21746539;20457190;306006	21746539;20457190;306006;41982985;4389252
1133	[24142891]	24142891	24142891;25510546;19756935	24142891;25510546;19756935;27588420;24989194
1134	[33370]	9737083	9737083;13244602;470625	9737083;13244602;470625;195689757;4979184
1135	[33370]	470625	470625;7898952;9791313	470625;7898952;9791313;29366489;31624828
1136	[33370]	9737083	9737083;13244602;470625	9737083;13244602;470625;195689757;4979184
1138	[6796297]	43619625	43619625;25915873;12130067	43619625;25915873;12130067;39776978;10795340
1139	[12009265]	31439189	31439189;12009265;27167110	31439189;12009265;27167110;308862;6790197
1141	[12009265]	31439189	31439189;27167110;308862	31439189;27167110;308862;23267371;6790197
1142	[5260382]	25452937	25452937;5260382;15669393	25452937;5260382;15669393;6123521;6407356
1145	[10071552]	10071552	10071552;9822397;3770750	10071552;9822397;3770750;12224536;33960383
1148	[4828631]	22635278	22635278;23377475;103007	22635278;23377475;103007;22922353;10247282
1153	[7370282]	7370282	7370282;8596357;13952658	7370282;8596357;13952658;11020556;12885341
1156	[12584053]	22922353	22922353;38752049;40949706	22922353;38752049;40949706;24917562;5824985
1157	[12584053]	21902400	21902400;12584053;33667484	21902400;12584053;33667484;33135135;8842332
1158	[12584053]	21902400	21902400;12584053;35495268	21902400;12584053;35495268;33667484;21767325
1159	[12584053]	21902400	21902400;22922353;38752049	21902400;22922353;38752049;40949706;24917562
1161	[13048272]	4421787	4421787;3619372;4366738	4421787;3619372;4366738;18489989;13048272
1162	[15305881]	15305881	15305881;46305977;29557235	15305881;46305977;29557235;4362729;8646760
1164	[4455466]	17775228	17775228;11359243;23665162	17775228;11359243;23665162;8267678;9451052
1165	[4455466]	17775228	17775228;11359243;23665162	17775228;11359243;23665162;8267678;9451052
1166	[9889151]	29877890	29877890;13907427;9889151	29877890;13907427;9889151;12156187;20781656
1168	[8563659]	8563659	8563659;22309946;18574146	8563659;22309946;18574146;19854543;23531592
1169	[4319174]	1568684	1568684;40232172;43192375	1568684;40232172;43192375;18450716;29381091
1170	[18956141]	18956141	18956141;43419566;7046487	18956141;43419566;7046487;23078022;20310709
1171	[18956141]	18956141	18956141;43419566;7046487	18956141;43419566;7046487;23078022;20310709
1173	[7370282]	7370282	7370282;12885341;40383969	7370282;12885341;40383969;8708082;12130690
1174	[31272411]	2739854	2739854;2566674;16058322	2739854;2566674;16058322;612002;31387717
1176	[13910150]	13955536	13955536;13910150;40087494	13955536;13910150;40087494;1910120;11254556
1177	[13910150]	13955536	13955536;40087494;13910150	13955536;40087494;13910150;37895688;7736860
1178	[31272411]	612002	612002;31387717;26011884	612002;31387717;26011884;2566674;16058322
1181	[301838, 2734421, 39128592, 3952288]	3952288	3952288;20155713;24828165	3952288;20155713;24828165;39128592;10162553
1182	[14541844]	8909176	8909176;13613916;10300888	8909176;13613916;10300888;32712381;13794374
1183	[1967017]	1967017	1967017;22067786;40367499	1967017;22067786;40367499;13906892;9559146
1184	[16737210]	16737210	16737210;41774099;21859699	16737210;41774099;21859699;10582939;23377475
1186	[7485455]	6490571	6490571;4432763;27391365	6490571;4432763;27391365;2338488;30844602
1188	[4394817]	7688110	7688110;38502066;935034	7688110;38502066;935034;9977329;4394817
1190	[30655442]	22937815	22937815;12552297;24552097	22937815;12552297;24552097;14446279;7211056
1193	[20532591]	14865329	14865329;13944805;23017040	14865329;13944805;23017040;145416918;26902591
1195	[26283293]	26283293	26283293;47240151;17123657	26283293;47240151;17123657;1631583;40760684
1205	[5558754]	20887554	20887554;5558754;21048969	20887554;5558754;21048969;27054878;4442799
1206	[18909530]	27061085	27061085;38380061;5403286	27061085;38380061;5403286;40090058;21114100
1208	[10284593]	1071991	1071991;2389574;35256900	1071991;2389574;35256900;37444589;1070920
1209	[4347374]	7451018	7451018;544971;2638387	7451018;544971;2638387;22703082;15419873
1210	[4928282]	22210434	22210434;35764259;12705056	22210434;35764259;12705056;22852120;13636631
1211	[4928282]	22210434	22210434;35764259;12705056	22210434;35764259;12705056;22852120;13636631
1212	[6493422, 44724517]	26107000	26107000;14782049;22995579	26107000;14782049;22995579;25606339;4767806
1214	[6493422, 14407673]	25420421	25420421;25606339;25148216	25420421;25606339;25148216;11233339;7489663
1215	[16355392]	16355392	16355392;23377475;14753395	16355392;23377475;14753395;4429118;40156901
1218	[15635366]	3829232	3829232;8446324;20649735	3829232;8446324;20649735;14581009;1641873
1219	[9393969, 14864285]	11414664	11414664;6313547;9393969	11414664;6313547;9393969;1576955;14544564
1220	[13023410]	5765455	5765455;19922508;10993232	5765455;19922508;10993232;24746892;36838958
1223	[5289038]	7968532	7968532;9784254;14853989	7968532;9784254;14853989;21535641;84244109
1224	[21932050, 34016987]	26873988	26873988;21932050;26133404	26873988;21932050;26133404;25141908;30933307
1227	[25641414]	13097856	13097856;25806385;881332	13097856;25806385;881332;7751726;5487448
1228	[25641414]	13097856	13097856;25806385;881332	13097856;25806385;881332;7751726;5487448
1229	[1676568]	1676568	1676568;34198365;4417558	1676568;34198365;4417558;1546650;20781656
1230	[13905670]	25315295	25315295;13905670;29509926	25315295;13905670;29509926;37964706;24396137
1231	[13905670]	2844490	2844490;4427060;7735859	2844490;4427060;7735859;5922085;9244474
1234	[13905670]	7281161	7281161;36242796;8979167	7281161;36242796;8979167;164985;43534665
1235	[17973161]	38023457	38023457;29381091;26902591	38023457;29381091;26902591;20532591;5106691
1236	[17973161]	38023457	38023457;26902591;29381091	38023457;26902591;29381091;20532591;5106691
1237	[3654468]	3654468	3654468;11254040;42404093	3654468;11254040;42404093;24150328;6070278
1238	[3654468]	3654468	3654468;11254040;42404093	3654468;11254040;42404093;24150328;21956124
1239	[21387297, 4427392]	1905095	1905095;15615957;5002665	1905095;15615957;5002665;1667063;38727075
1244	[18949516]	12821938	12821938;18098290;18949516	12821938;18098290;18949516;4388082;45487164
1246	[7662395]	2613775	2613775;23117378;15274349	2613775;23117378;15274349;27099731;22057077
1247	[5114282]	15615957	15615957;14827874;22406695	15615957;14827874;22406695;17991818;15833835
1248	[7209559]	11246427	11246427;13441037;18537148	11246427;13441037;18537148;7209559;21472388
1249	[7209559]	11246427	11246427;108886332;7209559	11246427;108886332;7209559;44572913;14103509
1253	[3321943]	18670	18670;24541180;2192419	18670;24541180;2192419;6853699;45449835
1254	[16939583]	16375102	16375102;8502193;36637129	16375102;8502193;36637129;29231620;14333540
1255	[16939583]	4388470	4388470;13651792;5500086	4388470;13651792;5500086;28334217;26297042
1257	[581832]	25451374	25451374;24318630;16204011	25451374;24318630;16204011;21274919;14682243
1258	[12040627]	14191255	14191255;2888272;22067786	14191255;2888272;22067786;9650982;36547290
1260	[24341590]	20454006	20454006;24341590;5649538	20454006;24341590;5649538;20839751;25973484
1261	[13023410]	5765455	5765455;19922508;10993232	5765455;19922508;10993232;24746892;36838958
1263	[3981729]	3893473	3893473;46816158;3981729	3893473;46816158;3981729;12207167;19099739
1265	[37480103]	37480103	37480103;38551172;21874312	37480103;38551172;21874312;23557241;17124832
1268	[52072815]	20526907	20526907;2787558;14700857	20526907;2787558;14700857;6327940;26456326
1269	[13900610]	34227917	34227917;20491205;13900610	34227917;20491205;13900610;43855756;14843502
1275	[27731651]	27731651	27731651;4406819;7145763	27731651;4406819;7145763;12428814;32975424
1276	[3475317]	3981033	3981033;13952658;11156883	3981033;13952658;11156883;28783084;10450725
1284	[3578380]	3578380	3578380;32421068;9769684	3578380;32421068;9769684;12672066;4701662
1288	[4687948]	4687948	4687948;22420524;21557614	4687948;22420524;21557614;11246427;6121668
1289	[21239672]	21239672	21239672;28264919;2774906	21239672;28264919;2774906;16098747;21891856
1291	[56893404]	56893404	56893404;27449472;8708082	56893404;27449472;8708082;5567005;17656445
1293	[43329366]	380526	380526;43329366;17625068	380526;43329366;17625068;22534357;24323369
1294	[2078658, 30507607]	9732010	9732010;2151983;4896726	9732010;2151983;4896726;14555750;4418582
1295	[21239672]	21239672	21239672;28264919;2774906	21239672;28264919;2774906;16098747;21891856
1297	[9167230]	37156349	37156349;9167230;21790313	37156349;9167230;21790313;36124058;11721286
1300	[6421792]	4391121	4391121;14402338;520579	4391121;14402338;520579;1044552;30655442
1302	[12631697]	14060030	14060030;1905095;40156901	14060030;1905095;40156901;4418112;32797183
1304	[12631697]	14060030	14060030;1905095;4418112	14060030;1905095;4418112;32797183;2973910
1305	[12631697]	12631697	12631697;24049225;32797183	12631697;24049225;32797183;37438296;14083283
1306	[6000423, 5836]	32927401	32927401;23273454;31313782	32927401;23273454;31313782;22505190;56486733
1307	[18231807]	18231807	18231807;36432234;23078022	18231807;36432234;23078022;43419566;16790253
1308	[18231807]	18231807	18231807;6212802;2734421	18231807;6212802;2734421;33397197;9159125
1309	[18231807]	18231807	18231807;8708082;23078022	18231807;8708082;23078022;43419566;36432234
1310	[8042158]	12956194	12956194;3512154;8925851	12956194;3512154;8925851;16057926;23203102
1311	[13763195]	13763195	13763195;14874811;45875990	13763195;14874811;45875990;12486491;26848994
1312	[24177706]	40754510	40754510;49208216;35321950	40754510;49208216;35321950;4462919;10443642
1314	[13072112, 16237005]	13613916	13613916;23604601;10300888	13613916;23604601;10300888;8210189;4414481
1315	[13072112, 16237005]	13613916	13613916;23604601;10300888	13613916;23604601;10300888;8210189;4414481
1322	[16284655]	16284655	16284655;19511011;46594244	16284655;19511011;46594244;7492250;43619625
1323	[19912367]	4653837	4653837;19912367;20418809	4653837;19912367;20418809;8771704;13915464
1324	[19912367]	4653837	4653837;19912367;13915464	4653837;19912367;13915464;15955172;20418809
1325	[40476126]	40156901	40156901;20008796;45153864	40156901;20008796;45153864;35149431;6565037
1327	[24241932, 22194407]	4424888	4424888;7111021;38043606	4424888;7111021;38043606;3475317;1386103
1328	[3475317]	41120293	41120293;5519177;8604837	41120293;5519177;8604837;19511011;3475317
1330	[14075252]	25315295	25315295;25726838;8133180	25315295;25726838;8133180;1866911;29509926
1331	[14075252]	25315295	25315295;25726838;8133180	25315295;25726838;8133180;1866911;29509926
1333	[1649738]	1649738	1649738;24237492;11238951	1649738;24237492;11238951;12428137;23908217
1334	[13923140, 13940200, 11899391]	8708082	8708082;5567005;44387884	8708082;5567005;44387884;195352;120626
1340	[15482274]	6790197	6790197;27569370;1944452	6790197;27569370;1944452;4325398;15482274
1341	[15482274]	6790197	6790197;24942840;24906548	6790197;24942840;24906548;27569370;1944452
1342	[8148122]	9875570	9875570;8577229;6948886	9875570;8577229;6948886;2356950;14332945
1345	[9559146]	43880096	43880096;37204802;39637840	43880096;37204802;39637840;21557055;5254463
1346	[9505402]	40710501	40710501;33387953;5406411	40710501;33387953;5406411;9929089;9486930
1347	[19005293]	19005293	19005293;12966719;3835423	19005293;12966719;3835423;24879055;22198971
1348	[19005293]	19005293	19005293;12966719;3835423	19005293;12966719;3835423;24879055;22198971
1349	[5377642]	5377642	5377642;26688294;42782688	5377642;26688294;42782688;41548287;23863551
1350	[5377642]	5377642	5377642;26688294;42782688	5377642;26688294;42782688;41548287;23863551
1351	[28369117]	16090672	16090672;7925817;28369117	16090672;7925817;28369117;34498093;36111909
1353	[18816720]	2097256	2097256;16098747;18816720	2097256;16098747;18816720;27449472;22007333
1355	[5256564]	26121646	26121646;41781905;935034	26121646;41781905;935034;9588931;9977329
1356	[13764090]	21956124	21956124;8300657;37628989	21956124;8300657;37628989;21297708;2264455
1360	[11614737]	11614737	11614737;34369306;24019260	11614737;34369306;24019260;12236208;13814480
1361	[15488881, 15058155]	3770726	3770726;15488881;15058155	3770726;15488881;15058155;45143088;26297042
1364	[8290953]	1122279	1122279;935034;24552097	1122279;935034;24552097;21902400;28647122
1366	[4406819]	52874170	52874170;15482274;4406819	52874170;15482274;4406819;14333540;16736883
1367	[2425364]	9555784	9555784;26611834;5487448	9555784;26611834;5487448;23267371;34544514
1371	[16256507]	16256507	16256507;3758260;21564598	16256507;3758260;21564598;21199527;23267371
1372	[21003930]	21003930	21003930;21287352;28738741	21003930;21287352;28738741;42387637;2248870
1373	[21003930]	21003930	21003930;21287352;28738741	21003930;21287352;28738741;42387637;2248870
1374	[21993510]	21623140	21623140;21993510;3716075	21623140;21993510;3716075;13639330;16322674
1375	[21993510]	21623140	21623140;21993510;3716075	21623140;21993510;3716075;13639330;16322674
1376	[3944632]	19408393	19408393;3944632;23639838	19408393;3944632;23639838;31616203;9629682
1378	[2488880]	11721286	11721286;17124832;11630388	11721286;17124832;11630388;3552753;24082820
1380	[16322674, 23557241, 17450673]	5487448	5487448;26611834;25973484	5487448;26611834;25973484;2015126;38784540
1381	[13481880]	11535539	11535539;13481880;1387654	11535539;13481880;1387654;1065627;1727042
1383	[17755060]	9483851	9483851;10365787;4455466	9483851;10365787;4455466;3831884;22914228
1386	[306006]	13613916	13613916;2919030;2714623	13613916;2919030;2714623;4422734;34753204
1387	[9669099]	6896063	6896063;4653837;7451018	6896063;4653837;7451018;9669099;35543846
1390	[2890952]	14719322	14719322;13552682;9724974	14719322;13552682;9724974;35448676;12207340
1391	[6766459]	6766459	6766459;53211308;17544977	6766459;53211308;17544977;28704738;4729644
1392	[6766459]	6766459	6766459;13290521;21909315	6766459;13290521;21909315;53211308;9159495
1393	[2000038, 12440953]	13290521	13290521;4418112;7399084	13290521;4418112;7399084;11666252;4305576
1394	[2251426]	11666252	11666252;15795880;5650232	11666252;15795880;5650232;26702468;13794374
1397	[17717391]	26008462	26008462;17717391;19343151	26008462;17717391;19343151;10812605;5492542
1398	[17717391]	17717391	17717391;19343151;18218379	17717391;19343151;18218379;16627684;6422576
1400	[14706752]	368506	368506;935034;14706752	368506;935034;14706752;9977329;41913714
1401	[5185871]	5185871	5185871;14021596;27054878	5185871;14021596;27054878;39059143;34873974
1402	[8126244]	4658268	4658268;29877890;20725212	4658268;29877890;20725212;946756;30184745
1403	[33370, 38355793]	6944800	6944800;33370;24282306	6944800;33370;24282306;13329980;38355793
1404	[33370, 38355793]	32852283	32852283;6944800;33370	32852283;6944800;33370;24282306;13329980
1405	[10504681]	10504681	10504681;5849439;26378103	10504681;5849439;26378103;435529;7681810
1406	[2617858]	2617858	2617858;4857085;11419230	2617858;4857085;11419230;27768226;13283919
1407	[8087082, 29863668]	45199834	45199834;16090672;30379039	45199834;16090672;30379039;4820792;38127792
