id	gold standard passage	top_1	top_3	top_5
1084	[5691302]	5691302	5691302;8595678;23627419	5691302;8595678;23627419;37424881;14566771
1085	[5691302]	32159283	32159283;5691302;43629704	32159283;5691302;43629704;20526907;15984735
1087	[39281140]	39281140	39281140;3981244;6112053	39281140;3981244;6112053;5850219;27466734
1090	[17628888]	17628888	17628888;7915836;7645565	17628888;7915836;7645565;23577014;143251
1091	[2603304]	18237384	18237384;40365566;8144920	18237384;40365566;8144920;15425958;46594244
1096	[29638116]	4784069	4784069;4457834;3583084	4784069;4457834;3583084;86129154;14128314
1097	[26851674]	18038250	18038250;26851674;18489989	18038250;26851674;18489989;4662264;364522
1098	[13552682]	410286	410286;41928290;12922760	410286;41928290;12922760;42373087;39729277
1101	[3874000]	3874000	3874000;43661837;31311495	3874000;43661837;31311495;5633876;30884033
1102	[3874000]	3874000	3874000;30884033;43661837	3874000;30884033;43661837;31311495;5633876
1103	[3898784]	3898784	3898784;32328114;16760369	3898784;32328114;16760369;5884524;20544428
1105	[6710713]	6710713	6710713;17374970;28017005	6710713;17374970;28017005;24159217;38784540
1106	[6710713]	6710713	6710713;17374970;28017005	6710713;17374970;28017005;12789595;11624482
1109	[13770184, 8582337]	4313478	4313478;40349336;22544171	4313478;40349336;22544171;756887;31324978
1111	[1686881]	23117378	23117378;21050357;2032877	23117378;21050357;2032877;26341063;21789744
1112	[1686881]	1686881	1686881;35521287;23117378	1686881;35521287;23117378;2496002;21050357
1114	[12824568]	12824568	12824568;27138601;16541762	12824568;27138601;16541762;11943989;27647593
1115	[44048701]	44048701	44048701;19182166;19529370	44048701;19182166;19529370;23704559;11246427
1118	[23351136]	20829129	20829129;718601;23351136	20829129;718601;23351136;5293024;12943966
1119	[5323845, 18997216, 13907928]	5323845	5323845;26710772;18997216	5323845;26710772;18997216;8596837;13907928
1120	[5323845, 18997216, 13907928]	5323845	5323845;26710772;13907928	5323845;26710772;13907928;18997216;58006489
1125	[21009874]	21009874	21009874;11481946;9056874	21009874;11481946;9056874;2030623;11156883
1126	[21009874]	21009874	21009874;11481946;9056874	21009874;11481946;9056874;36480032;1032372
1127	[27466734]	28149602	28149602;5448119;28015516	28149602;5448119;28015516;12670680;27466734
1128	[33499189, 9283422]	6936141	6936141;15972906;41982985	6936141;15972906;41982985;4389252;7869794
1133	[24142891]	24142891	24142891;19756935;27588420	24142891;19756935;27588420;10086360;25510546
1134	[33370]	33370	33370;22901758;7898952	33370;22901758;7898952;18600579;13235609
1135	[33370]	33370	33370;18600579;470625	33370;18600579;470625;7898952;22901758
1136	[33370]	33370	33370;22901758;7898952	33370;22901758;7898952;18600579;13235609
1138	[6796297]	3531388	3531388;24356383;10795340	3531388;24356383;10795340;12130067;11716783
1139	[12009265]	12009265	12009265;24581365;8512633	12009265;24581365;8512633;25915873;25513319
1141	[12009265]	12009265	12009265;30720103;38551172	12009265;30720103;38551172;39174007;10699587
1142	[5260382]	5260382	5260382;9194077;15347087	5260382;9194077;15347087;4407385;7221410
1145	[10071552]	10071552	10071552;9822397;12224536	10071552;9822397;12224536;33960383;3770750
1148	[4828631]	4828631	4828631;18340282;19205326	4828631;18340282;19205326;21547032;103007
1153	[7370282]	7370282	7370282;5700349;2603304	7370282;5700349;2603304;8596357;8563659
1156	[12584053]	7098463	7098463;40949706;22922353	7098463;40949706;22922353;24917562;35495268
1157	[12584053]	40127292	40127292;12584053;44265107	40127292;12584053;44265107;13083189;31612088
1158	[12584053]	12584053	12584053;2787558;1456068	12584053;2787558;1456068;36033696;11360768
1159	[12584053]	43220289	43220289;40949706;39264456	43220289;40949706;39264456;12584053;38752049
1161	[13048272]	11902109	11902109;4417177;4366738	11902109;4417177;4366738;23269537;38919140
1162	[15305881]	15305881	15305881;29877890;38300781	15305881;29877890;38300781;11844826;8646760
1164	[4455466]	28614776	28614776;9791313;23269537	28614776;9791313;23269537;12887068;7426741
1165	[4455466]	28614776	28614776;9791313;23269537	28614776;9791313;23269537;12887068;7426741
1166	[9889151]	9889151	9889151;8411251;9451052	9889151;8411251;9451052;406733;20781656
1168	[8563659]	8563659	8563659;40584205;18574146	8563659;40584205;18574146;5735492;12966719
1169	[4319174]	4319174	4319174;14865329;52865789	4319174;14865329;52865789;29381091;4854076
1170	[18956141]	18956141	18956141;4447785;83308790	18956141;4447785;83308790;23078022;22210434
1171	[18956141]	18956141	18956141;4447785;83308790	18956141;4447785;83308790;7735859;22210434
1173	[7370282]	7370282	7370282;12885341;2603304	7370282;12885341;2603304;8563659;6767271
1174	[31272411]	15419873	15419873;38899659;10627801	15419873;38899659;10627801;16058322;9169645
1176	[13910150]	13910150	13910150;13955536;4423327	13910150;13955536;4423327;1649738;5448119
1177	[13910150]	13910150	13910150;13955536;4423327	13910150;13955536;4423327;22428640;1649738
1178	[31272411]	6144337	6144337;10627801;16058322	6144337;10627801;16058322;23342686;22191759
1181	[301838, 2734421, 39128592, 3952288]	3952288	3952288;39128592;301838	3952288;39128592;301838;2734421;24828165
1182	[14541844]	13613916	13613916;8909176;14541844	13613916;8909176;14541844;32712381;4414481
1183	[1967017]	1967017	1967017;36242796;27408104	1967017;36242796;27408104;22505190;13069283
1184	[16737210]	16737210	16737210;21859699;41774099	16737210;21859699;41774099;21203899;7034001
1186	[7485455]	30844602	30844602;2338488;4432763	30844602;2338488;4432763;51972698;45218443
1188	[4394817]	41710132	41710132;7688110;4394817	41710132;7688110;4394817;9641846;28697248
1190	[30655442]	86704258	86704258;32421068;275294	86704258;32421068;275294;14482051;36355784
1193	[20532591]	39187170	39187170;79447;19205437	39187170;79447;19205437;41790911;5687200
1195	[26283293]	23938319	23938319;26283293;12149169	23938319;26283293;12149169;5473074;22191759
1205	[5558754]	5558754	5558754;23983289;27054878	5558754;23983289;27054878;654735;18654430
1206	[18909530]	18909530	18909530;27061085;46277811	18909530;27061085;46277811;40090058;5403286
1208	[10284593]	2291922	2291922;1933281;15425958	2291922;1933281;15425958;37444589;12489688
1209	[4347374]	2638387	2638387;544971;4347374	2638387;544971;4347374;14376683;12552297
1210	[4928282]	4928282	4928282;35764259;13636631	4928282;35764259;13636631;32665136;9159125
1211	[4928282]	4928282	4928282;35764259;13636631	4928282;35764259;13636631;20460020;9159125
1212	[6493422, 44724517]	17934603	17934603;23901235;21498497	17934603;23901235;21498497;36444198;22890091
1214	[6493422, 14407673]	13905670	13905670;36444198;17934603	13905670;36444198;17934603;4418878;10648422
1215	[16355392]	16355392	16355392;27545868;4423401	16355392;27545868;4423401;5106691;21369472
1218	[15635366]	3829232	3829232;2423940;6268106	3829232;2423940;6268106;14581009;18914652
1219	[9393969, 14864285]	29429111	29429111;17055665;9393969	29429111;17055665;9393969;4418070;3748310
1220	[13023410]	13023410	13023410;5765455;1941721	13023410;5765455;1941721;35543846;22696649
1223	[5289038]	5289038	5289038;26474812;6144337	5289038;26474812;6144337;24157077;3001685
1224	[21932050, 34016987]	26873988	26873988;21932050;30933307	26873988;21932050;30933307;25141908;10450300
1227	[25641414]	25641414	25641414;7662395;881332	25641414;7662395;881332;13097856;25806385
1228	[25641414]	25641414	25641414;7662395;13097856	25641414;7662395;13097856;881332;25806385
1229	[1676568]	1676568	1676568;20943272;22505710	1676568;20943272;22505710;3093512;36345185
1230	[13905670]	13905670	13905670;6144969;28937856	13905670;6144969;28937856;12443371;36242796
1231	[13905670]	13905670	13905670;5922085;1265945	13905670;5922085;1265945;24906548;6957332
1234	[13905670]	13905670	13905670;28937856;12443371	13905670;28937856;12443371;37762357;26068103
1235	[17973161]	14865329	14865329;29381091;1568684	14865329;29381091;1568684;4319174;4854076
1236	[17973161]	14865329	14865329;29381091;1568684	14865329;29381091;1568684;4319174;4854076
1237	[3654468]	3654468	3654468;38630735;46277811	3654468;38630735;46277811;11939159;6070278
1238	[3654468]	3654468	3654468;37628989;11254040	3654468;37628989;11254040;15968271;583260
1239	[21387297, 4427392]	6148876	6148876;4020950;39164524	6148876;4020950;39164524;2828460;4427392
1244	[18949516]	36178047	36178047;16267205;18949516	36178047;16267205;18949516;5145974;4457834
1246	[7662395]	70455704	70455704;108886332;27099731	70455704;108886332;27099731;29107210;49429882
1247	[5114282]	36606083	36606083;34105878;37592824	36606083;34105878;37592824;406733;14145440
1248	[7209559]	7209559	7209559;44572913;18537148	7209559;44572913;18537148;19878070;11716783
1249	[7209559]	7209559	7209559;19878070;108886332	7209559;19878070;108886332;3613041;11246427
1253	[3321943]	12827098	12827098;7521113;7230315	12827098;7521113;7230315;15081770;2192419
1254	[16939583]	39465575	39465575;3495456;16999023	39465575;3495456;16999023;6148876;9420732
1255	[16939583]	3495456	3495456;23036207;16284655	3495456;23036207;16284655;12240507;8771704
1257	[581832]	25451374	25451374;14319754;24273592	25451374;14319754;24273592;14682243;12428497
1258	[12040627]	12040627	12040627;14191255;5389523	12040627;14191255;5389523;36547290;4407318
1260	[24341590]	13069283	13069283;24341590;20454006	13069283;24341590;20454006;12438901;17163294
1261	[13023410]	13023410	13023410;5765455;1941721	13023410;5765455;1941721;35543846;4391121
1263	[3981729]	46816158	46816158;3981729;3893473	46816158;3981729;3893473;19099739;25830701
1265	[37480103]	37480103	37480103;13765757;13831842	37480103;13765757;13831842;25973484;5487448
1268	[52072815]	52072815	52072815;46437558;71625969	52072815;46437558;71625969;11742219;5939172
1269	[13900610]	13900610	13900610;14843502;20491205	13900610;14843502;20491205;34227917;43855756
1275	[27731651]	4406819	4406819;27731651;7481159	4406819;27731651;7481159;7145763;22632303
1276	[3475317]	34615397	34615397;3475317;24707550	34615397;3475317;24707550;9977329;21258863
1284	[3578380]	3578380	3578380;8069939;34481589	3578380;8069939;34481589;2492146;3935126
1288	[4687948]	4687948	4687948;16812091;19529370	4687948;16812091;19529370;3613041;9555784
1289	[21239672]	21239672	21239672;28264919;27550580	21239672;28264919;27550580;16511863;15925931
1291	[56893404]	56893404	56893404;17656445;4886637	56893404;17656445;4886637;41264017;1974176
1293	[43329366]	43329366	43329366;380526;17625068	43329366;380526;17625068;24323369;22534357
1294	[2078658, 30507607]	4896726	4896726;23208167;11011905	4896726;23208167;11011905;13242763;9732010
1295	[21239672]	21239672	21239672;28264919;27550580	21239672;28264919;27550580;16511863;15925931
1297	[9167230]	9167230	9167230;20999249;1606628	9167230;20999249;1606628;8298120;52188256
1300	[6421792]	1373287	1373287;38401028;19497526	1373287;38401028;19497526;4391121;6157371
1302	[12631697]	106301	106301;37673301;4932668	106301;37673301;4932668;9122283;3619372
1304	[12631697]	106301	106301;37673301;4932668	106301;37673301;4932668;3619372;4460880
1305	[12631697]	37438296	37438296;18747744;37673301	37438296;18747744;37673301;4627816;43566999
1306	[6000423, 5836]	17023584	17023584;23273454;31313782	17023584;23273454;31313782;21498497;51952430
1307	[18231807]	18231807	18231807;37549932;4387484	18231807;37549932;4387484;23078022;1574014
1308	[18231807]	18231807	18231807;25842866;37549932	18231807;25842866;37549932;16790253;3140772
1309	[18231807]	37549932	37549932;13639330;18231807	37549932;13639330;18231807;1574014;25842866
1310	[8042158]	12956194	12956194;16461149;3610282	12956194;16461149;3610282;11288846;32909242
1311	[13763195]	26378103	26378103;45143088;13763195	26378103;45143088;13763195;18924534;8698857
1312	[24177706]	24177706	24177706;49208216;10443642	24177706;49208216;10443642;45401535;26751583
1314	[13072112, 16237005]	14408200	14408200;16120395;26083387	14408200;16120395;26083387;35861290;516867
1315	[13072112, 16237005]	16120395	16120395;26083387;35861290	16120395;26083387;35861290;516867;9704467
1322	[16284655]	16284655	16284655;14192687;803312	16284655;14192687;803312;3952288;21232018
1323	[19912367]	19912367	19912367;20418809;4326318	19912367;20418809;4326318;8771704;4653837
1324	[19912367]	19912367	19912367;4326318;20418809	19912367;4326318;20418809;15955172;6334188
1325	[40476126]	23260700	23260700;10207180;9197092	23260700;10207180;9197092;30041895;40476126
1327	[24241932, 22194407]	24241932	24241932;7111021;20610390	24241932;7111021;20610390;22414304;10365749
1328	[3475317]	3475317	3475317;34615397;24707550	3475317;34615397;24707550;9977329;2947124
1330	[14075252]	21382907	21382907;8702697;29509926	21382907;8702697;29509926;41877386;343052
1331	[14075252]	17844478	17844478;8702697;29509926	17844478;8702697;29509926;21382907;13329980
1333	[1649738]	1649738	1649738;6559701;15081770	1649738;6559701;15081770;11238951;1153655
1334	[13923140, 13940200, 11899391]	266641	266641;11899391;25571386	266641;11899391;25571386;9822397;13448422
1340	[15482274]	15482274	15482274;84580585;52874170	15482274;84580585;52874170;13497630;6847208
1341	[15482274]	15482274	15482274;52874170;4325398	15482274;52874170;4325398;24906548;13497630
1342	[8148122]	4037034	4037034;7137057;18037805	4037034;7137057;18037805;5273056;13790144
1345	[9559146]	28249680	28249680;46617075;42489926	28249680;46617075;42489926;37204802;31902335
1346	[9505402]	9505402	9505402;9929089;26973393	9505402;9929089;26973393;18682109;34066665
1347	[19005293]	19005293	19005293;3835423;8300657	19005293;3835423;8300657;10648422;24879055
1348	[19005293]	19005293	19005293;3835423;8300657	19005293;3835423;8300657;24879055;10648422
1349	[5377642]	5377642	5377642;5752492;1454773	5377642;5752492;1454773;9178310;3870062
1350	[5377642]	5377642	5377642;3870062;19047331	5377642;3870062;19047331;10648422;17844478
1351	[28369117]	28369117	28369117;36111909;21598000	28369117;36111909;21598000;35231675;7925817
1353	[18816720]	2097256	2097256;18816720;17454301	2097256;18816720;17454301;25069745;27527854
1355	[5256564]	5256564	5256564;24185667;28937856	5256564;24185667;28937856;9588931;2030623
1356	[13764090]	13764090	13764090;12966719;708425	13764090;12966719;708425;24190159;11415809
1360	[11614737]	11614737	11614737;5114940;24019260	11614737;5114940;24019260;5551138;1759213
1361	[15488881, 15058155]	38587347	38587347;15488881;15058155	38587347;15488881;15058155;28644298;3580005
1364	[8290953]	1122279	1122279;8290953;23513718	1122279;8290953;23513718;79447;25175997
1366	[4406819]	4406819	4406819;27731651;34735369	4406819;27731651;34735369;38675228;16736883
1367	[2425364]	2425364	2425364;13312471;23267371	2425364;13312471;23267371;17450673;19799455
1371	[16256507]	16256507	16256507;23267371;8856690	16256507;23267371;8856690;9555784;13312471
1372	[21003930]	21003930	21003930;53779698;28738741	21003930;53779698;28738741;2248870;42387637
1373	[21003930]	21003930	21003930;53779698;28738741	21003930;53779698;28738741;2248870;42387637
1374	[21993510]	21623140	21623140;23245050;21993510	21623140;23245050;21993510;36558211;16322674
1375	[21993510]	21623140	21623140;21993510;16322674	21623140;21993510;16322674;2659805;23245050
1376	[3944632]	19408393	19408393;23639838;31616203	19408393;23639838;31616203;22509015;9629682
1378	[2488880]	2488880	2488880;20526907;29253460	2488880;20526907;29253460;33835579;15984735
1380	[16322674, 23557241, 17450673]	37480103	37480103;5487448;17450673	37480103;5487448;17450673;38784540;16322674
1381	[13481880]	42782688	42782688;13481880;20310709	42782688;13481880;20310709;1022115;1265945
1383	[17755060]	3831884	3831884;4138659;9483851	3831884;4138659;9483851;1344498;5256564
1386	[306006]	306006	306006;9283422;994800	306006;9283422;994800;12265561;17539488
1387	[9669099]	15521377	15521377;9669099;6896063	15521377;9669099;6896063;25419778;9559146
1390	[2890952]	2890952	2890952;34498325;13552682	2890952;34498325;13552682;30261663;16242975
1391	[6766459]	6766459	6766459;22800314;129199129	6766459;22800314;129199129;34121231;4319174
1392	[6766459]	6766459	6766459;2619579;5253987	6766459;2619579;5253987;8006440;9159495
1393	[2000038, 12440953]	5253987	5253987;6913227;16086778	5253987;6913227;16086778;4305576;4740447
1394	[2251426]	12582729	12582729;32556431;15590539	12582729;32556431;15590539;2452989;2000038
1397	[17717391]	5492542	5492542;36831892;22309946	5492542;36831892;22309946;7711685;7506409
1398	[17717391]	19343151	19343151;18218379;7506409	19343151;18218379;7506409;928281;23746313
1400	[14706752]	368506	368506;14706752;3847200	368506;14706752;3847200;207972;25251625
1401	[5185871]	5185871	5185871;3878434;26314743	5185871;3878434;26314743;34208005;20746604
1402	[8126244]	29877890	29877890;37164306;13907427	29877890;37164306;13907427;30184745;20781656
1403	[33370, 38355793]	38355793	38355793;33370;33638477	38355793;33370;33638477;3419802;19644821
1404	[33370, 38355793]	38355793	38355793;33370;33638477	38355793;33370;33638477;3419802;22180793
1405	[10504681]	10504681	10504681;20402596;19950357	10504681;20402596;19950357;38675228;4350400
1406	[2617858]	2617858	2617858;1744752;3441524	2617858;1744752;3441524;14362678;10577574
1407	[8087082, 29863668]	29863668	29863668;7549811;24555417	29863668;7549811;24555417;35231675;21598000
